"User_ID","Purchase"
1001776,5153
1001926,19135
1000937,15444
1002451,15691
1002185,11571
1004688,8567
1002026,20166
1004883,19466
1005814,6008
1005124,9874
1006007,11680
1000138,16666
1005599,7171
1003921,11466
1004243,12990
1002900,11621
1001767,21116
1002067,6142
1004344,11423
1000777,11721
1001501,2841
1004745,9783
1005539,9764
1000118,15802
1005046,3086
1003929,7854
1005368,18465
1003204,8674
1000058,15310
1004234,2154
1004647,12063
1004531,15248
1005880,11833
1004909,8878
1001866,5237
1002140,8102
1001635,2258
1002268,6954
1004808,11858
1004829,8170
1005100,9727
1001130,8033
1002978,19518
1000549,12186
1003397,8852
1003013,9864
1003336,7978
1002492,12102
1000245,1983
1002651,11650
1003669,9656
1002172,7874
1002419,7933
1003367,12912
1005671,8760
1003056,19705
1003618,6041
1001597,5246
1003251,5140
1001646,20032
1000678,3647
1005394,5157
1003313,16373
1004757,9897
1002258,13136
1000937,5999
1004934,5313
1001139,6961
1002235,7108
1003850,7928
1002878,5148
1001117,23647
1004578,5455
1000307,7485
1003658,15478
1005955,15463
1001853,8696
1003433,5221
1002010,11866
1002383,10958
1000603,15796
1002153,8814
1001616,6561
1001645,2772
1000238,9765
1003436,3044
1004447,5238
1001817,3657
1002913,16201
1005890,7846
1001613,9874
1003992,6081
1002962,373
1002454,7059
1005561,15769
1004732,5247
1001264,8057
1005433,8242
1003576,6688
1004170,3741
1005779,20481
1001147,7903
1002638,8885
1006006,11022
1001807,7416
1000746,12082
1002570,12370
1001835,9865
1005595,7825
1005340,3691
1002964,761
1004277,13635
1003715,12714
1002907,19635
1005949,4516
1004897,15330
1001976,5876
1001546,16283
1005008,7110
1004478,9781
1003526,19579
1005673,7989
1002928,20948
1002092,11570
1001540,7179
1004507,15237
1001109,9971
1005894,15866
1002133,8786
1000415,7792
1004945,19375
1003343,13458
1000023,5241
1000820,19437
1003484,3615
1000329,15275
1001209,6740
1001303,7809
1003389,12899
1004223,7768
1001377,15676
1004277,5842
1003778,4076
1001112,6964
1000264,1797
1005287,6923
1004808,7846
1001298,5461
1004984,3440
1003402,5460
1000324,714
1005418,1981
1002766,5319
1001194,7945
1004915,11900
1003611,19458
1005812,7833
1003824,5408
1003690,4228
1005419,6890
1004653,3590
1004662,3599
1003123,19349
1002327,723
1003272,12268
1001470,5175
1003087,5696
1000424,9934
1004793,1422
1003832,4041
1004447,8825
1001465,15897
1005686,7660
1004510,12093
1001150,1833
1004785,8091
1003233,10000
1002774,15451
1002561,3588
1001780,5360
1004227,1954
1004916,5447
1002063,5330
1002681,5242
1004985,12036
1005550,8629
1005054,6157
1004810,3864
1001611,7361
1004946,8683
1004514,15377
1001693,11679
1000190,5966
1004490,20673
1003618,11912
1004940,9969
1004447,3623
1000445,12106
1001244,12009
1001040,7045
1001556,5215
1001509,5721
1002536,6095
1003888,6203
1003402,7769
1006011,19016
1000731,7785
1004571,4599
1004619,5884
1003091,7797
1000499,5160
1003993,6093
1001828,6004
1004620,8573
1003793,7086
1002852,4710
1004028,19619
1000195,10003
1002916,8793
1003529,8263
1003150,5265
1004277,5216
1000770,5314
1001673,13494
1003413,18993
1005097,16146
1002753,5440
1004502,7785
1003154,8691
1004425,3460
1002215,4170
1002037,8842
1000026,8231
1004658,11964
1000629,9659
1003931,5822
1003118,11856
1004682,7671
1003651,691
1004653,5932
1001764,19256
1004041,19473
1001817,15703
1004064,7856
1005046,707
1000245,15551
1003420,9947
1003982,8697
1000195,6199
1004440,8141
1000957,8583
1003724,5314
1004662,19018
1005512,15771
1005780,4244
1001647,5147
1001100,1718
1003869,15489
1002146,11554
1005282,9856
1001011,10052
1000594,1763
1004497,4560
1003283,6875
1002124,6887
1000933,9799
1004607,7117
1001449,19943
1005961,6136
1000337,1607
1003198,5956
1001806,8009
1004058,3973
1000880,13355
1002641,7985
1000398,8412
1002938,16499
1002926,4199
1000975,1751
1003599,15687
1003471,12359
1003998,5920
1000202,19209
1005455,11861
1001958,12583
1003391,3446
1003683,6101
1002665,1948
1003159,13193
1000249,20105
1000832,3528
1003868,11989
1000430,8837
1001693,7129
1004482,7125
1003416,7156
1001912,4494
1001530,15612
1004424,19440
1000536,7944
1000757,5294
1000132,5377
1004447,12920
1005871,8131
1002168,6163
1004448,3457
1002466,13246
1001448,5446
1005605,1409
1003673,7161
1001150,13689
1000161,20423
1005307,15761
1001969,12887
1001266,12344
1000453,8788
1001130,19142
1002015,6947
1001340,5428
1002546,5889
1003532,7605
1004418,6894
1004725,11896
1004451,11675
1005686,3597
1005468,23655
1004104,19622
1000627,9775
1003718,23942
1003088,16068
1004277,7114
1000551,7184
1003402,9864
1004404,16189
1004116,20065
1000329,15396
1001775,3428
1003635,23915
1001601,5316
1000362,15904
1005453,5845
1001956,8288
1003054,11705
1003654,15427
1001448,9786
1002024,3495
1004187,8883
1004508,3432
1003440,18960
1003313,8106
1002078,12064
1000922,11906
1000777,15353
1003712,6452
1000968,7090
1004271,15449
1003134,23928
1001016,7034
1004795,20199
1001264,12389
1003452,15580
1005837,19501
1000918,8091
1004344,4664
1002507,8216
1005536,7950
1005046,10934
1003853,8293
1001451,10056
1000677,15343
1003466,6980
1004489,12087
1002171,11707
1004416,5278
1001407,9703
1001926,20061
1005372,3609
1001203,20564
1002909,5974
1003418,15222
1002526,11407
1004064,4090
1004083,864
1001088,8131
1000195,16632
1001440,1966
1003214,7898
1003968,15755
1003433,15897
1003320,6749
1005333,7819
1000956,5184
1001956,8073
1005333,9880
1000757,5144
1001399,19096
1004798,6077
1004126,5392
1001149,8245
1002419,8063
1003626,11508
1002237,6943
1000692,11459
1000601,6863
1004541,10051
1004808,4420
1004704,11651
1003128,16698
1003241,8657
1003513,16151
1000149,12666
1002304,12013
1003958,20327
1003454,5185
1003885,2805
1000026,7814
1000543,6965
1005433,5269
1003129,11666
1005099,6866
1000073,15333
1005636,16390
1002466,11789
1005345,7149
1002406,12052
1003971,7069
1004617,15248
1003272,9931
1001775,6967
1000749,20970
1001503,5432
1000092,3107
1000403,5476
1003900,7655
1003521,6559
1003599,12835
1004055,7891
1003314,8792
1004238,6065
1004822,8673
1003110,10143
1001468,15851
1004099,7096
1005468,6981
1003097,8801
1005865,8124
1004021,5412
1004171,6914
1000173,6919
1000344,16350
1005100,8783
1006002,20638
1002937,6026
1005367,8151
1004416,11430
1002837,4335
1003531,6909
1000850,7630
1002544,4704
1001599,7160
1003323,8570
1002124,5902
1001396,5442
1004344,1747
1002063,7758
1003985,12389
1003402,12765
1000119,13241
1000590,6061
1002116,3944
1000713,11555
1000485,7105
1004186,6149
1005418,3110
1000533,15556
1003467,14389
1002934,9029
1001303,5315
1002599,16064
1000019,10017
1003337,5848
1003108,19519
1003693,6911
1001317,11479
1003547,15552
1005686,11504
1001029,1758
1003622,6135
1005394,11703
1004725,12503
1005355,5424
1001359,11829
1005267,7777
1002119,19552
1003430,21052
1002190,19551
1001386,18775
1002265,19164
1002242,19342
1003675,4593
1003761,15205
1001726,4130
1003549,3501
1005749,20149
1002890,23699
1003799,19508
1003894,7791
1003393,16053
1001194,15381
1002041,7947
1000316,15498
1005759,5997
1001193,15295
1005394,6995
1003283,3125
1005749,19698
1000810,11968
1003441,5898
1003341,12018
1004049,15815
1001889,8336
1004841,7886
1001134,8808
1002427,5440
1003650,7031
1005545,6081
1000192,2168
1003115,8220
1000749,5445
1003178,5480
1001899,8041
1004449,13630
1005452,15216
1001861,5959
1003884,19902
1003464,16297
1000884,4622
1002907,8680
1001693,4437
1000409,21447
1003300,8803
1003158,15719
1004979,3048
1004387,5450
1004373,8062
1001087,8033
1001867,16636
1004931,18485
1002071,5402
1002909,741
1001124,19411
1005046,19336
1000622,15944
1005932,7593
1004277,5949
1001709,3472
1004186,8072
1004586,5143
1002453,7791
1002130,8436
1004118,16825
1001150,374
1001134,7102
1004890,4179
1002216,3842
1005239,7787
1005069,23446
1003963,15339
1001912,7900
1001722,21506
1004578,12765
1005855,8654
1002826,7093
1005111,10053
1003518,10016
1003590,5328
1005550,3281
1005605,6090
1003833,16400
1004725,2798
1002753,7868
1000384,15425
1002840,15161
1000346,7091
1001780,10052
1001988,3514
1005044,8133
1004078,3481
1005107,5871
1003032,13268
1002751,2911
1002857,11580
1002654,7893
1003688,6966
1004016,7026
1002225,15860
1003957,8644
1004058,721
1003081,13242
1003195,6134
1002909,15499
1004085,7891
1004500,19048
1003940,2835
1004331,6746
1000808,15320
1004271,20887
1004411,15563
1005713,7094
1003416,6152
1004837,4681
1004732,12342
1000709,1584
1005433,7887
1004561,19280
1005824,10141
1005080,11550
1001087,16406
1004088,19005
1003615,1995
1001224,8878
1003504,8599
1003578,3639
1001128,15766
1004771,12140
1001891,7022
1004048,3541
1000390,1959
1001262,7094
1000186,20137
1004160,10071
1004345,5950
1001099,6182
1002715,10623
1001727,5261
1000780,5216
1004808,8439
1001286,2386
1003885,15274
1003224,6913
1002486,9788
1000543,8774
1004028,19706
1001702,6077
1004494,10014
1001837,3576
1000370,9946
1001107,8887
1002550,5330
1005472,11726
1003823,3853
1000792,13000
1001293,9843
1005851,12752
1005929,4337
1001733,6867
1000550,17209
1004380,5157
1005847,8903
1000426,8046
1002624,5918
1001057,12112
1004026,13666
1002369,20415
1001344,9779
1001340,4141
1004979,5327
1004832,15414
1005434,21177
1005042,5280
1005151,18973
1000718,15235
1000578,16528
1003182,11434
1005880,8737
1005747,12915
1003072,8097
1001218,9792
1000369,5350
1002340,16069
1003693,15415
1005273,3440
1003260,7043
1000268,5423
1000594,8728
1005749,8684
1003645,5195
1002857,6026
1000780,19470
1002466,7915
1003248,6074
1000587,8597
1002865,8803
1002015,16732
1004824,5233
1001099,5269
1000268,2007
1002567,11938
1001883,3554
1002165,2116
1003773,5286
1000166,8583
1001446,20336
1003311,6870
1000161,20723
1003526,3697
1002682,7681
1003746,9708
1002663,7062
1003216,5412
1005964,3726
1001349,15418
1004302,6863
1004647,5360
1000026,3566
1004411,8877
1002938,6977
1000025,7911
1002105,7963
1005648,15351
1004089,10554
1004535,15191
1005623,13609
1004216,19312
1005753,15517
1001124,6998
1001099,941
1001505,6933
1003620,8208
1000048,4393
1003105,9797
1000054,6935
1005816,15220
1004940,7053
1000993,4165
1004327,15261
1005333,8744
1000257,5260
1001794,15801
1004728,5209
1001116,6858
1000102,8857
1001599,11959
1002698,6865
1003393,11945
1005862,13445
1003994,15234
1004500,3979
1003766,5284
1003769,10049
1003224,7801
1000476,18964
1001135,15726
1003614,15423
1000117,11584
1004007,8326
1000002,20657
1005874,12918
1004647,15325
1003464,15650
1002583,2837
1001552,11926
1000937,19417
1003841,11957
1000877,11685
1003308,15881
1000963,3685
1005182,13065
1002316,19272
1000396,3507
1005483,8127
1001279,6173
1005553,7030
1000476,5148
1004375,11772
1002073,8866
1004510,382
1001340,7811
1002409,15398
1003191,744
1005448,8044
1003521,5202
1002457,4482
1004088,5280
1004227,6145
1001035,10037
1005607,7011
1002116,15646
1004813,10074
1000226,9740
1001434,5934
1000388,9835
1000182,8670
1006026,5385
1004935,16679
1005030,6045
1000453,15793
1004344,6983
1004647,4115
1003821,11571
1003018,16574
1005753,7762
1003829,5373
1003506,15365
1004543,4470
1001806,19602
1005361,15787
1000983,19677
1002916,9916
1002054,13189
1001880,11455
1003635,8839
1004344,11413
1004994,7795
1001181,9539
1002708,6909
1001190,15471
1001880,7149
1001764,15450
1002878,12909
1003191,11461
1005788,3918
1001357,2947
1000152,5234
1001266,13395
1004482,10039
1002056,13252
1002018,16360
1004137,8643
1000520,571
1004091,5212
1001632,2760
1000173,9825
1003160,15504
1001031,15379
1003778,8897
1002492,5480
1001451,8014
1003831,2119
1002738,7109
1002089,7845
1002168,5192
1004186,3914
1000216,7169
1003896,14573
1000187,9858
1002343,1424
1000744,7087
1003389,7759
1001134,19100
1005753,6052
1003577,11954
1001181,8219
1004389,5277
1000500,5829
1000602,21510
1002605,15505
1003681,11854
1005218,7117
1000855,5358
1001778,5315
1005096,16033
1004386,1474
1001655,8004
1001503,7123
1004786,3587
1005367,15785
1005112,11986
1003955,19356
1004436,6863
1000531,5862
1000183,20167
1003312,15823
1000118,5445
1005198,4209
1004637,1567
1004260,7156
1002645,4123
1000426,10995
1004916,1742
1004171,8801
1005054,12155
1001820,3726
1004001,7926
1000575,15406
1002166,15791
1001680,391
1001165,1738
1002018,1762
1000070,2304
1004090,9851
1004581,7037
1001733,3646
1001996,15622
1000048,3183
1003001,9736
1000937,6858
1003619,7974
1000265,10047
1004739,8043
1001635,8827
1002505,11649
1004784,8805
1003976,4060
1000889,6128
1003521,5237
1001221,19547
1003745,1594
1005165,8641
1002807,5445
1002990,9923
1004177,6161
1002015,7947
1005134,9958
1002995,568
1005831,10701
1005015,8067
1001837,20053
1004000,6144
1003497,15342
1005234,6854
1005587,4143
1000080,19069
1000662,7745
1002771,3493
1002544,15276
1004403,10078
1000708,19464
1001984,15405
1003469,10881
1005854,2987
1001988,10988
1005950,3902
1001841,8183
1004617,6003
1003138,16774
1002163,15678
1002042,5428
1004009,1564
1000301,8663
1002466,20960
1001422,8285
1002749,5222
1001579,2329
1000911,7105
1005561,12218
1001321,5972
1005187,8786
1000889,9838
1003997,15737
1005053,6138
1002737,5164
1002910,12339
1005978,6592
1000329,3176
1004470,10698
1000062,16698
1002529,10750
1003827,12087
1002889,15314
1000618,1437
1002856,5411
1004585,15695
1004950,15830
1004486,2757
1004384,5945
1003153,6963
1002457,19216
1001484,5990
1005443,10012
1002541,15646
1001088,3235
1004305,8900
1001875,15665
1005607,6996
1004772,16358
1003526,11862
1004186,4162
1004819,11713
1001329,15310
1005539,8573
1004083,5187
1000036,11518
1000880,10081
1002250,7890
1000242,10664
1005287,19036
1002351,7883
1001209,7067
1005074,8624
1002251,7971
1000648,5466
1003469,19274
1002873,3468
1004937,15627
1004675,8809
1005795,4151
1002611,1502
1002854,4074
1003112,7118
1001948,19248
1003196,15524
1000360,7919
1000919,7136
1002001,10065
1003898,6066
1002389,4633
1002927,9568
1004947,11986
1000854,12584
1004591,7982
1002825,5975
1000499,16083
1006025,7077
1004517,7028
1003414,7971
1005775,3727
1003193,4708
1002328,11694
1001077,9704
1002909,15793
1002611,19281
1004898,16697
1003731,3906
1001903,19535
1000583,5864
1005025,17028
1000780,2835
1003110,20730
1003032,7648
1004305,8778
1005131,5232
1001758,15983
1003224,12697
1002662,12106
1005924,11826
1005091,12996
1003618,6079
1006035,955
1006033,11510
1003745,6885
1006016,11494
1001367,6875
1003125,3619
1004175,8856
1002926,7054
1005453,765
1004552,11562
1000452,7034
1005596,11832
1002962,12723
1000057,10833
1004653,7068
1002764,6056
1000905,8002
1003020,8069
1002230,7947
1000293,8206
1003693,11640
1003512,7839
1004000,19073
1002331,9739
1003717,12845
1002124,10037
1004089,8023
1000774,11993
1000178,1381
1003509,4231
1005550,9926
1002225,6969
1003529,1771
1001447,16475
1004940,940
1001680,6130
1003768,591
1000798,1481
1005652,4011
1003067,5324
1002883,1771
1004083,8301
1002116,13265
1001440,15996
1003031,8001
1005955,15886
1005087,3655
1003970,766
1003400,19156
1005759,4166
1000166,951
1005498,5994
1004725,8253
1004957,18805
1005948,8904
1004422,4439
1003483,20088
1004085,20488
1004647,7943
1004568,6510
1003380,11375
1001501,6951
1003853,7182
1004344,16328
1002859,7188
1003830,15293
1001051,7079
1003490,9732
1000571,8927
1001449,11887
1002743,7018
1005019,12000
1001274,8210
1005499,15719
1000163,10795
1005974,3684
1000453,16703
1004285,7147
1004404,10957
1001358,15443
1001142,5397
1004360,9724
1003679,2161
1002251,7050
1000245,11943
1000925,2143
1000331,8785
1002670,9876
1000187,11645
1001284,7961
1003464,9956
1000695,5474
1000516,8149
1004508,9874
1003842,1843
1004653,6931
1000266,8079
1000141,8867
1005424,12858
1001764,15459
1001767,3905
1004517,18960
1000710,16720
1002489,6883
1002626,15316
1002857,16762
1002512,9765
1001726,3844
1004556,1580
1003018,16208
1001880,7911
1000026,10156
1001130,4364
1000181,15218
1005039,4034
1000216,6882
1001088,4680
1001010,560
1003842,4103
1004309,5901
1001639,763
1000202,8429
1000725,9872
1002608,19689
1003125,5357
1004480,1707
1001150,21378
1002909,2025
1005596,10059
1003576,10079
1000778,11562
1005181,5276
1001107,2869
1003246,3453
1003085,19438
1005156,8851
1004264,19256
1001261,2010
1004821,6914
1002611,6873
1002390,5245
1004156,15879
1001880,7999
1005178,7158
1003072,3438
1000595,5471
1001164,8082
1000509,20464
1004386,11788
1001524,9729
1001102,4282
1005326,1974
1000255,19342
1001546,8886
1001323,7121
1002092,7830
1003836,10031
1004735,15955
1002670,11436
1005650,12709
1005786,11413
1002243,16125
1002962,13162
1002258,1406
1005074,11685
1005452,5203
1003209,7729
1001142,11879
1001068,5418
1000462,15646
1006035,8601
1001203,7911
1001752,7034
1000846,4677
1002264,5871
1000556,11820
1003348,6869
1000640,15462
1002788,5866
1000452,15513
1002146,15513
1000092,12795
1002737,7758
1000757,4003
1001901,13483
1004529,15913
1000877,7608
1003889,11071
1000442,7138
1001112,15778
1004647,12069
1003576,9740
1005198,8705
1003847,8293
1002106,4107
1001916,5372
1003945,6915
1005153,8049
1000913,4025
1002010,3938
1003031,9761
1004007,5963
1001219,15351
1004386,11485
1002181,5231
1002865,5249
1000424,12997
1001242,6125
1000850,592
1004747,15290
1000480,11835
1003821,3583
1003771,8337
1005286,8875
1005129,12824
1005780,5292
1001489,3648
1001000,7967
1001587,5719
1005413,8772
1001857,19119
1001894,8694
1004510,11516
1005458,5167
1005057,3692
1003808,13259
1001948,8320
1000474,20905
1001113,19190
1002931,20392
1004409,7787
1003311,4459
1003381,16553
1000765,5470
1002592,11817
1001891,7896
1000308,6879
1005543,19313
1002323,7091
1005587,7160
1003539,5298
1004203,16489
1004277,18682
1005340,4038
1003859,11720
1001181,3282
1000839,9933
1003069,5236
1001150,7826
1001390,7031
1003213,12627
1004301,9820
1002011,6954
1005387,8128
1001004,5475
1003771,3901
1000808,2975
1004424,15326
1001340,15902
1000788,12724
1001758,3957
1000225,3516
1004452,8678
1001980,5260
1002038,5456
1000710,9870
1003262,5424
1003011,6987
1002436,6993
1005493,8223
1002743,16456
1002738,9843
1001198,8831
1001179,5140
1005329,7884
1001244,8067
1002936,3501
1000954,6902
1001980,5337
1005165,8577
1002119,11943
1001851,3708
1003394,6923
1004895,19056
1002564,8746
1003017,6958
1005947,12039
1003691,17213
1000549,11646
1000692,8114
1001004,12009
1003677,11427
1001273,9727
1000163,8081
1000136,4383
1005948,8635
1001329,12648
1000839,19146
1004430,2765
1001939,5452
1005650,3858
1003844,6970
1006040,20945
1005963,8090
1000020,11623
1005995,10701
1004946,11640
1004566,19422
1000929,11395
1000424,7758
1003621,23053
1001481,3127
1004305,11909
1001922,11728
1005306,6992
1001592,16486
1005124,6080
1002064,8029
1000714,8155
1000013,15912
1001396,3567
1001279,8280
1003638,12713
1001746,9729
1001303,6012
1000967,8702
1000939,5453
1000130,19525
1004238,6186
1003118,11487
1003357,19290
1000023,19239
1001515,15460
1003462,10053
1005183,8776
1003151,8802
1004539,8849
1004161,5844
1001755,7932
1004448,15868
1005718,4180
1000999,7895
1004386,2994
1005924,15750
1004260,8685
1004655,6930
1005851,10694
1004232,8137
1002461,7065
1000045,8186
1005535,16212
1000631,6176
1000048,12049
1003705,7844
1004344,9782
1003313,15200
1005543,15727
1001978,7083
1003858,9966
1003425,6183
1001694,6123
1005779,10042
1004345,11974
1000053,16566
1003032,7492
1004979,2146
1002559,7852
1002226,5318
1001577,12195
1004286,8655
1004446,10016
1004277,7816
1002079,7917
1003671,15334
1001717,9555
1002544,9741
1001015,7192
1003483,5193
1005956,3667
1000861,7106
1003154,11447
1005146,1919
1002776,1723
1005042,2144
1004386,7129
1001449,15306
1002679,5841
1003618,8295
1005372,5142
1001152,8001
1001264,6916
1000330,2076
1000970,7911
1005333,8084
1002967,8417
1001467,9942
1003613,7598
1002537,1819
1001087,7781
1003471,18518
1002761,10103
1005129,15513
1004094,15274
1004387,4263
1001856,19364
1004324,20405
1000949,7685
1000231,16346
1002891,5370
1005711,4193
1002707,8082
1003261,16397
1001164,8088
1004994,8598
1002700,943
1005015,7797
1001176,10081
1002181,7082
1005353,19559
1005239,15279
1002106,1905
1002941,7037
1004907,8581
1003477,1753
1001988,5260
1004302,15560
1002907,15343
1004489,13059
1001584,11932
1002185,8768
1002472,19413
1000556,8093
1005788,4021
1002221,5401
1003218,5987
1001667,11547
1005925,7819
1005300,8891
1005039,3942
1001193,8883
1005256,1373
1002109,6184
1000238,9917
1005940,5825
1004215,16301
1002665,5424
1001063,15384
1001603,9850
1001553,5432
1002288,8140
1003005,8633
1004779,8758
1004319,16707
1001722,7508
1002837,5822
1003577,6994
1002116,13196
1001928,2829
1003656,6936
1001030,11410
1005826,9763
1001554,3479
1004798,4608
1004014,15709
1003864,19679
1001203,7170
1004821,11976
1004521,7140
1000659,5881
1001988,7838
1004052,7849
1003942,3458
1004676,3972
1004685,12006
1005100,13451
1001340,3432
1002489,5302
1002898,7035
1003135,9771
1000855,2069
1002931,7179
1000190,4508
1002180,9872
1000712,12076
1000869,10704
1001722,4445
1004799,6955
1002856,5889
1004673,8076
1001728,13504
1001962,7593
1003841,7621
1000531,2957
1000939,12828
1002656,15797
1001040,7781
1003513,6982
1000628,2026
1003125,11465
1003984,8207
1002319,5346
1002340,15257
1003997,19344
1004983,5352
1004265,9672
1000734,3448
1001651,5447
1004635,15618
1002611,19506
1004064,1753
1002996,2028
1005833,9774
1001418,3047
1004213,15893
1004048,7143
1005872,5837
1002116,11752
1005521,5471
1000059,7811
1001912,9726
1001648,3724
1004598,5199
1003422,5355
1001601,19671
1004150,9696
1003146,6961
1000006,2831
1003796,10009
1005443,19163
1004415,11576
1004186,4271
1003577,1959
1000517,7169
1005915,11648
1001974,12638
1002790,22668
1000508,15537
1004569,12110
1004363,19318
1000272,10861
1001059,5316
1003041,8351
1003483,19593
1000264,19006
1001985,7602
1000575,7992
1004524,13271
1003916,19356
1004675,7104
1003996,19615
1003105,9655
1002008,19989
1002435,19689
1000414,2373
1000509,7674
1000173,8600
1002825,8007
1004614,8000
1005519,8126
1005888,19568
1000445,13073
1000205,13716
1003789,11654
1003756,2840
1002344,7792
1001793,13483
1002627,3907
1005504,10051
1004496,4436
1002573,8778
1004821,5200
1001424,16388
1002776,8746
1005720,1804
1002537,3449
1001828,5928
1001868,7119
1001613,16653
1004979,6729
1004224,15788
1004180,7892
1005497,15245
1004460,5286
1003650,4042
1002397,16467
1003654,8015
1003771,3165
1000931,7813
1005220,5901
1003625,5472
1005435,15438
1000924,8056
1005333,5414
1003503,7718
1002826,12574
1002063,7002
1001225,1391
1002520,7765
1003475,9715
1003292,11893
1004414,9702
1004470,7719
1001912,4641
1006039,5395
1002506,397
1004213,16283
1004946,5322
1005461,6991
1000278,7458
1005972,10002
1000059,6971
1001542,8476
1004001,9835
1004522,3489
1003727,3964
1005256,7599
1003389,16699
1005738,7886
1001303,4259
1005504,20682
1002907,2177
1001139,10078
1001969,11724
1003401,2058
1005118,15191
1003829,4600
1005747,19228
1000261,8660
1001125,5818
1004021,2839
1001857,9933
1002479,8771
1000721,6973
1003857,5168
1001181,1467
1003750,5147
1001328,19381
1005256,12012
1001369,8756
1000278,7383
1005513,2677
1005547,5406
1000620,2103
1003437,9764
1001556,15745
1003716,7144
1000180,7796
1002570,5185
1000632,11697
1002986,7019
1005838,8088
1002749,9945
1005457,15871
1000461,7024
1002146,4011
1005143,13273
1003589,15207
1004566,15306
1004858,4553
1005659,8110
1001449,7931
1002414,19592
1006036,9708
1002230,7863
1005011,6971
1003018,7827
1003904,8187
1005026,1917
1003677,7424
1001078,8084
1005803,776
1002125,19522
1003732,7983
1002842,7762
1003462,16308
1001706,12032
1003491,5876
1003825,5149
1000329,8019
1003526,10967
1004614,23904
1003569,9728
1004071,3793
1002304,6854
1004810,15834
1001134,8890
1000899,5174
1001790,8683
1005301,15269
1000123,7090
1001356,7116
1001530,8082
1002665,6542
1000346,15910
1003761,9776
1005593,6969
1001322,1719
1005321,7162
1004343,20427
1004725,10642
1004018,7723
1002931,11572
1002221,7978
1002106,5194
1001391,12230
1000022,3590
1004291,949
1005107,7914
1003510,5161
1002857,4486
1004946,7392
1004277,15891
1001889,3676
1005042,5144
1004645,18739
1002693,10068
1000331,7087
1003292,7092
1005686,1848
1001950,3699
1000123,9966
1003367,12950
1003731,7656
1002734,1409
1003576,15495
1005004,6947
1001628,6995
1000278,6041
1003033,5910
1003562,5446
1005004,9959
1001421,2296
1005387,13656
1003539,18981
1005287,12007
1003422,5449
1002996,11751
1003693,5359
1001837,8129
1003412,6861
1005865,6984
1003971,7784
1003300,11385
1001202,8664
1000059,7007
1005957,5147
1005570,6903
1003899,6204
1004510,2143
1000411,12118
1001624,19622
1004083,737
1003946,5902
1003621,4028
1004024,5945
1001415,8001
1004277,5213
1004053,15659
1003993,11712
1001542,15344
1005675,2971
1000308,6877
1001285,3177
1000641,1856
1000426,7835
1000533,8869
1003945,12039
1001340,3469
1005222,6969
1003389,3714
1000376,7804
1002018,7104
1001228,776
1003773,6998
1003526,16282
1003182,1966
1005841,6941
1001851,8323
1002878,7926
1000872,18960
1001101,7853
1003112,3530
1004823,6119
1001616,5184
1004186,5263
1005829,6985
1006036,3969
1003118,15790
1001889,7031
1005663,4484
1000230,23349
1002896,11920
1002994,15519
1001316,5418
1002334,12095
1000743,6882
1000302,3490
1000048,6874
1003910,1399
1004381,3154
1000151,6988
1005878,15226
1004326,2272
1003371,11432
1005364,7076
1004458,10093
1004277,16471
1004957,10007
1004223,11681
1003031,8825
1001883,10057
1004832,1837
1004771,9697
1000692,9929
1005936,8860
1001904,5331
1000918,8324
1001447,5328
1001755,1029
1000368,7841
1005367,7594
1001400,16077
1001506,14109
1001447,16344
1005744,8852
1005345,6996
1001599,5315
1002929,15743
1001181,3622
1005848,9973
1003112,7145
1002013,8764
1005019,7947
1003243,8619
1003001,8437
1006016,6172
1001390,5167
1005675,7157
1004953,5246
1005809,5184
1005594,7891
1002605,5153
1003285,3736
1000202,7188
1004086,8741
1003308,20415
1005878,16639
1001608,5940
1005831,8084
1001356,8048
1004725,10696
1003521,5391
1001139,12080
1001395,15825
1003490,11476
1001333,3623
1003399,9940
1003800,11836
1003763,15485
1001641,1603
1003912,6185
1002903,19254
1003327,8177
